iso_code,year,value
CMR,2006,10121085000000.0
CMR,2007,10718929000000.0
CMR,2008,11826440000000.0
CMR,2009,12285308000000.0
CMR,2010,12948432000000.0
CMR,2011,13843139000000.0
CMR,2012,14858604000000.0
CMR,2013,15981280000000.0
CMR,2014,17276318000000.0
CMR,2015,18285382000000.0
CMR,2016,19344838000000.0
CMR,2017,20328363000000.0
CMR,2018,21492534000000.0
CMR,2019,22854838000000.0
COD,1995,396421800.0
COD,1996,2896399900.0
COD,1997,7999999900.0
COD,1998,9989899900.0
COD,1999,51823853700.0
COD,2000,1317075195100.0
COD,2001,2231456730100.0
COD,2002,3025905347400.0
COD,2003,3623266448400.0
COD,2004,4113594421900.0
COD,2005,5670065000000.0
COD,2006,6767519545400.0
COD,2007,8648878513700.0
COD,2008,11067568514400.0
COD,2009,15101187901500.0
COD,2010,19536676925500.0
COD,2011,23759424582500.0
COD,2012,26954556932500.0
COD,2013,30051179396400.0
COD,2014,33223988461800.0
COD,2015,35111225971900.0
COD,2016,37517392391700.0
COD,2017,55676093127400.0
COD,2018,75984953276400.0
COD,2019,83048338551500.0
COG,1995,1056200000000.0
COG,1996,1299700000000.0
COG,1997,1355700000000.0
COG,1998,1150100000000.0
COG,1999,1449300000000.0
COG,2000,2292500000000.0
COG,2001,2048300000000.0
COG,2002,2104900000000.0
COG,2003,2031800000000.0
COG,2004,2455800000000.0
COG,2005,3506269000000.0
COG,2006,4217179000000.0
COG,2007,4203698000000.0
COG,2008,5195837000000.0
COG,2009,4572804000000.0
COG,2010,6505751000000.0
COG,2011,7377578000000.0
COG,2012,9033228000000.0
COG,2013,8869805400800.0
COG,2014,8780745939200.0
COG,2015,7066900975000.0
COG,2016,6124830311700.0
COG,2017,6502585480800.0
COG,2018,7508749880200.0
COG,2019,7187600000000.0
COL,1995,84439109000000.0
COL,1996,100711389000000.0
COL,1997,121707501000000.0
COL,1998,140483322000000.0
COL,1999,151565005000000.0
COL,2000,208531000000000.0
COL,2001,225851000000000.0
COL,2002,245323000000000.0
COL,2003,272345000000000.0
COL,2004,307762000000000.0
COL,2005,337958000000000.0
COL,2006,381604000000000.0
COL,2007,428506000000000.0
COL,2008,476554000000000.0
COL,2009,501574000000000.0
COL,2010,544060000000000.0
COL,2011,619023000000000.0
COL,2012,666507000000000.0
COL,2013,714093000000000.0
COL,2014,762903000000000.0
COL,2015,804692000000000.0
COL,2016,863782000000000.0
COL,2017,920471000000000.0
COL,2018,985931000000000.0
COL,2019,1061729531541660.0
COM,1995,149167000000.0
COM,1996,151950000000.0
COM,1997,159535000000.0
COM,1998,163757000000.0
COM,1999,176608000000.0
COM,2000,187035000000.0
COM,2001,207916000000.0
COM,2002,221623000000.0
COM,2003,237853000000.0
COM,2004,250633000000.0
COM,2005,258559000000.0
COM,2006,273659000000.0
COM,2007,285627000000.0
COM,2008,306288000000.0
COM,2009,319332000000.0
COM,2010,336947000000.0
COM,2011,361596000000.0
COM,2012,388984000000.0
COM,2013,413477000000.0
COM,2014,425713000000.0
COM,2015,428346000000.0
COM,2016,450159000000.0
COM,2017,469217000000.0
COM,2018,490958000000.0
COM,2019,512343628451.0
CPV,1995,37438861600.0
CPV,1996,41459204300.0
CPV,1997,45684006400.0
CPV,1998,51229696800.0
CPV,1999,61316313600.0
CPV,2000,64538549100.0
CPV,2001,69380256100.0
CPV,2002,72758110600.0
CPV,2003,79526708100.0
CPV,2004,82086506800.0
CPV,2005,86185500000.0
CPV,2006,97384400000.0
CPV,2007,121973724800.0
CPV,2008,134698360600.0
CPV,2009,135879083600.0
CPV,2010,138568517500.0
CPV,2011,147924000000.0
CPV,2012,150351280900.0
CPV,2013,153723172600.0
CPV,2014,154435743100.0
CPV,2015,158699114300.0
CPV,2016,165782176348.167
CPV,2017,173097401173.074
CPV,2018,183697948822.349
CPV,2019,195202292565.737
CRI,1995,2068165116500.0
CRI,1996,2413234320500.0
CRI,1997,2919611828100.0
CRI,1998,3502260468400.0
CRI,1999,4055405676600.0
CRI,2000,4607290871700.0
CRI,2001,5233427834700.0
CRI,2002,5938755550200.0
CRI,2003,6855361271300.0
CRI,2004,8114385492900.0
CRI,2005,9532875007000.0
CRI,2006,11555641502500.0
CRI,2007,13816350758200.0
CRI,2008,16109612038700.0
CRI,2009,17521034883500.0
CRI,2010,19596936678100.0
CRI,2011,21370733293300.0
CRI,2012,23371405924500.0
CRI,2013,24860943501300.0
CRI,2014,27226883441300.0
CRI,2015,29281373309200.0
CRI,2016,31136210503800.0
CRI,2017,33189220551500.0
CRI,2018,34937935887100.0
CRI,2019,36295619711840.5
CSS,1995,
CSS,1996,
CSS,1997,
CSS,1998,
CSS,1999,
CSS,2000,
CSS,2001,
CSS,2002,
CSS,2003,
CSS,2004,
CSS,2005,
CSS,2006,
CSS,2007,
CSS,2008,
CSS,2009,
CSS,2010,
CSS,2011,
CSS,2012,
CSS,2013,
CSS,2014,
CSS,2015,
CSS,2016,
CSS,2017,
CSS,2018,
CSS,2019,
CUB,1995,23835665200.0
CUB,1996,25017368700.0
CUB,1997,25365908100.0
CUB,1998,25736331200.0
CUB,1999,28364615200.0
CUB,2000,30565400000.0
CUB,2001,31682400000.0
CUB,2002,33590500000.0
CUB,2003,35901200000.0
CUB,2004,38203000000.0
CUB,2005,42643836100.0
CUB,2006,52742800000.0
CUB,2007,58603900000.0
CUB,2008,60806300000.0
CUB,2009,62080000000.0
CUB,2010,64328000000.0
CUB,2011,68990000000.0
CUB,2012,73141000000.0
CUB,2013,77148000000.0
CUB,2014,80656000000.0
CUB,2015,87133000000.0
CUB,2016,91370000000.0
CUB,2017,96851000000.0
CUB,2018,100023000000.0
CUB,2019,
CUW,1995,
CUW,1996,
CUW,1997,
CUW,1998,
CUW,1999,
CUW,2000,3795715100.0
CUW,2001,3836776800.0
CUW,2002,3867804600.0
CUW,2003,3941790100.0
CUW,2004,4004517300.0
CUW,2005,4196900700.0
CUW,2006,4399071300.0
CUW,2007,4642958400.0
CUW,2008,5071922300.0
CUW,2009,5135784200.0
CUW,2010,5282903600.0
CUW,2011,5439272300.0
CUW,2012,5604662000.0
CUW,2013,5634233000.0
CUW,2014,5653546800.0
CUW,2015,5641920300.0
CUW,2016,5588895400.0
CUW,2017,5578732100.0
CUW,2018,5598955400.0
CUW,2019,5552200000.0
CYM,1995,
CYM,1996,
CYM,1997,
CYM,1998,
CYM,1999,
CYM,2000,
CYM,2001,
CYM,2002,
CYM,2003,
CYM,2004,
CYM,2005,
CYM,2006,3500226234.1237
CYM,2007,3721883471.23296
CYM,2008,3821608854.61363
CYM,2009,3568081242.64492
CYM,2010,3464020447.01081
CYM,2011,3488380346.57492
CYM,2012,3575822767.95841
CYM,2013,3671482048.31293
CYM,2014,3802362775.75858
CYM,2015,3923457018.84854
CYM,2016,4091085468.92777
CYM,2017,4294070861.77162
CYM,2018,4597617119.3206
CYM,2019,
CYP,1995,7678312000.0
CYP,1996,7979499000.0
CYP,1997,8373437000.0
CYP,1998,9059778000.0
CYP,1999,9731561000.0
CYP,2000,10594981000.0
CYP,2001,11416891000.0
CYP,2002,11877037000.0
CYP,2003,12845288000.0
CYP,2004,13856442000.0
CYP,2005,14822306000.0
CYP,2006,16000018000.0
CYP,2007,17511579000.0
CYP,2008,19009576000.0
CYP,2009,18675493000.0
CYP,2010,19409974000.0
CYP,2011,19803033000.0
CYP,2012,19440777000.0
CYP,2013,17994967000.0
CYP,2014,17430161000.0
CYP,2015,17883959000.0
CYP,2016,18929340000.0
CYP,2017,20119874000.0
CYP,2018,21432354000.0
CYP,2019,22286884000.0
CZE,1995,1596306000000.0
CZE,1996,1829255000000.0
CZE,1997,1971024000000.0
CZE,1998,2156624000000.0
CZE,1999,2252983000000.0
CZE,2000,2386289000000.0
CZE,2001,2579126000000.0
CZE,2002,2690982000000.0
CZE,2003,2823452000000.0
CZE,2004,3079207000000.0
CZE,2005,3285601000000.0
CZE,2006,3530881000000.0
CZE,2007,3859533000000.0
CZE,2008,4042860000000.0
CZE,2009,3954320000000.0
CZE,2010,3992870000000.0
CZE,2011,4062323000000.0
CZE,2012,4088912000000.0
CZE,2013,4142811000000.0
CZE,2014,4345766000000.0
CZE,2015,4625378000000.0
CZE,2016,4796873000000.0
CZE,2017,5110743000000.0
CZE,2018,5408766000000.0
CZE,2019,5748668000000.0
DEU,1995,1894610000000.0
DEU,1996,1921380000000.0
DEU,1997,1961150000000.0
DEU,1998,2014420000000.0
DEU,1999,2059480000000.0
DEU,2000,2109090000000.0
DEU,2001,2172540000000.0
DEU,2002,2198120000000.0
DEU,2003,2211570000000.0
DEU,2004,2262520000000.0
DEU,2005,2288310000000.0
DEU,2006,2385080000000.0
DEU,2007,2499550000000.0
DEU,2008,2546490000000.0
DEU,2009,2445730000000.0
DEU,2010,2564400000000.0
DEU,2011,2693560000000.0
DEU,2012,2745310000000.0
DEU,2013,2811350000000.0
DEU,2014,2927430000000.0
DEU,2015,3026180000000.0
DEU,2016,3134740000000.0
DEU,2017,3259860000000.0
DEU,2018,3356410000000.0
DEU,2019,3449050000000.0
DJI,1995,88456000000.0
DJI,1996,87795000000.0
DJI,1997,89336000000.0
DJI,1998,91396200000.0
DJI,1999,95272700000.0
DJI,2000,97965300000.0
DJI,2001,101730600000.0
DJI,2002,105054800000.0
DJI,2003,110550400000.0
DJI,2004,118375000000.0
DJI,2005,125939000000.0
DJI,2006,136645000000.0
DJI,2007,150693000000.0
DJI,2008,177562000000.0
DJI,2009,186449000000.0
DJI,2010,200578000000.0
DJI,2011,220222000000.0
DJI,2012,240569000000.0
DJI,2013,363051509000.0
DJI,2014,393594981000.0
DJI,2015,431910777500.0
DJI,2016,462703778000.0
DJI,2017,488989658800.0
DJI,2018,535438443200.0
DJI,2019,590854000000.0
DMA,1995,741209800.0
DMA,1996,789172200.0
DMA,1997,818070800.0
DMA,1998,870506600.0
DMA,1999,895749300.0
DMA,2000,900366000.0
DMA,2001,918553700.0
DMA,2002,899627000.0
DMA,2003,926938800.0
DMA,2004,991437600.0
DMA,2005,983488700.0
DMA,2006,1053675400.0
DMA,2007,1137714800.0
DMA,2008,1237113500.0
DMA,2009,1320500700.0
DMA,2010,1333330000.0
DMA,2011,1352770000.0
DMA,2012,1312190000.0
DMA,2013,1345400000.0
DMA,2014,1404560000.0
DMA,2015,1459990000.0
DMA,2016,1555820000.0
DMA,2017,1403560000.0
DMA,2018,1487900000.0
DMA,2019,1572490000.0
DNK,1995,1036482553000.0
DNK,1996,1088023687000.0
DNK,1997,1146129390000.0
DNK,1998,1185987558000.0
DNK,1999,1241520747000.0
DNK,2000,1326911504000.0
DNK,2001,1371526218000.0
DNK,2002,1410271027000.0
DNK,2003,1436751240000.0
DNK,2004,1506000798000.0
DNK,2005,1585984170000.0
DNK,2006,1682260207000.0
DNK,2007,1738845296000.0
DNK,2008,1801469912000.0
DNK,2009,1722142505000.0
DNK,2010,1810925601000.0
DNK,2011,1846853613000.0
DNK,2012,1895002254000.0
DNK,2013,1929677034000.0
DNK,2014,1981164991000.0
DNK,2015,2036356221000.0
DNK,2016,2107808218000.0
DNK,2017,2192960002000.0
DNK,2018,2253557994000.0
DNK,2019,2335002123000.0
DOM,1995,214122962652.629
DOM,1996,235250330659.208
DOM,1997,280362823942.06
DOM,1998,318648990755.318
DOM,1999,350520116873.585
DOM,2000,393302968399.757
DOM,2001,427319066342.969
DOM,2002,477430189772.917
DOM,2003,628611039726.167
DOM,2004,935984734546.585
DOM,2005,1083445000855.06
DOM,2006,1261399667614.89
DOM,2007,1458416518056.24
DOM,2008,1661642680487.71
DOM,2009,1736041063667.15
DOM,2010,1983201682219.32
DOM,2011,2210213934451.68
DOM,2012,2386016246957.06
DOM,2013,2619769696512.75
DOM,2014,2925665101870.17
DOM,2015,3205655136147.4
DOM,2016,3487292512702.75
DOM,2017,3802655772442.54
DOM,2018,4235846766948.53
DOM,2019,4562235075736.19
DZA,1995,1990600032300.0
DZA,1996,2570000007200.0
DZA,1997,2780199911400.0
DZA,1998,2830500102100.0
DZA,1999,3238198000000.0
DZA,2000,4123513000000.0
DZA,2001,4227114000000.0
DZA,2002,4522770000000.0
DZA,2003,5252322000000.0
DZA,2004,6149117000000.0
DZA,2005,7561986000000.0
DZA,2006,8501637000000.0
DZA,2007,9352889000000.0
DZA,2008,11043701000000.0
DZA,2009,9968026000000.0
DZA,2010,11991567000000.0
DZA,2011,14588531000000.0
DZA,2012,16209598000000.0
DZA,2013,16647919000000.0
DZA,2014,17228597900000.0
DZA,2015,16712675400000.0
DZA,2016,17514634900000.0
DZA,2017,18876200000000.0
DZA,2018,20452300000000.0
DZA,2019,20428300000000.0
EAP,1995,
EAP,1996,
EAP,1997,
EAP,1998,
EAP,1999,
EAP,2000,
EAP,2001,
EAP,2002,
EAP,2003,
EAP,2004,
EAP,2005,
EAP,2006,
EAP,2007,
EAP,2008,
EAP,2009,
EAP,2010,
EAP,2011,
EAP,2012,
EAP,2013,
EAP,2014,
EAP,2015,
EAP,2016,
EAP,2017,
EAP,2018,
EAP,2019,
EAR,1995,
EAR,1996,
EAR,1997,
EAR,1998,
EAR,1999,
EAR,2000,
EAR,2001,
EAR,2002,
EAR,2003,
EAR,2004,
EAR,2005,
EAR,2006,
EAR,2007,
EAR,2008,
EAR,2009,
EAR,2010,
EAR,2011,
EAR,2012,
EAR,2013,
EAR,2014,
EAR,2015,
EAR,2016,
EAR,2017,
EAR,2018,
EAR,2019,
EAS,1995,
EAS,1996,
EAS,1997,
EAS,1998,
EAS,1999,
EAS,2000,
EAS,2001,
EAS,2002,
EAS,2003,
EAS,2004,
EAS,2005,
EAS,2006,
EAS,2007,
EAS,2008,
EAS,2009,
EAS,2010,
EAS,2011,
EAS,2012,
EAS,2013,
EAS,2014,
EAS,2015,
EAS,2016,
EAS,2017,
EAS,2018,
EAS,2019,
ECA,1995,
ECA,1996,
ECA,1997,
ECA,1998,
ECA,1999,
ECA,2000,
ECA,2001,
ECA,2002,
ECA,2003,
ECA,2004,
ECA,2005,
ECA,2006,
ECA,2007,
ECA,2008,
ECA,2009,
ECA,2010,
ECA,2011,
ECA,2012,
ECA,2013,
ECA,2014,
ECA,2015,
ECA,2016,
ECA,2017,
ECA,2018,
ECA,2019,
ECS,1995,
ECS,1996,
ECS,1997,
ECS,1998,
ECS,1999,
ECS,2000,
ECS,2001,
ECS,2002,
ECS,2003,
ECS,2004,
ECS,2005,
ECS,2006,
ECS,2007,
ECS,2008,
ECS,2009,
ECS,2010,
ECS,2011,
ECS,2012,
ECS,2013,
ECS,2014,
ECS,2015,
ECS,2016,
ECS,2017,
ECS,2018,
ECS,2019,
ECU,1995,24420668000.0
ECU,1996,25213780000.0
ECU,1997,28147972000.0
ECU,1998,27967906000.0
ECU,1999,19635450000.0
ECU,2000,18318601000.0
ECU,2001,24468324000.0
ECU,2002,28548945000.0
ECU,2003,32432858000.0
ECU,2004,36591661000.0
ECU,2005,41507085000.0
ECU,2006,46802044000.0
ECU,2007,51007777000.0
ECU,2008,61762635000.0
ECU,2009,62519686000.0
ECU,2010,69555367000.0
ECU,2011,79276664000.0
ECU,2012,87924544000.0
ECU,2013,95129659000.0
ECU,2014,101726331000.0
ECU,2015,99290381000.0
ECU,2016,99937696000.0
ECU,2017,104295862000.0
ECU,2018,107562008000.0
ECU,2019,107435665000.0
EGY,1995,204000000000.0
EGY,1996,229400000000.0
EGY,1997,265900000000.0
EGY,1998,287400000000.0
EGY,1999,307600000000.0
EGY,2000,340100000000.0
EGY,2001,358700000000.0
EGY,2002,378900000000.0
EGY,2003,417500000000.0
EGY,2004,485300000000.0
EGY,2005,538500000000.0
EGY,2006,617700000000.0
EGY,2007,744800000000.0
EGY,2008,895500000000.0
EGY,2009,1042200000000.0
EGY,2010,1206600000000.0
EGY,2011,1371100000000.0
EGY,2012,1674700000000.0
EGY,2013,1860400000000.0
EGY,2014,2130000000000.0
EGY,2015,2443900000000.0
EGY,2016,2709400000000.0
EGY,2017,3470000000000.0
EGY,2018,4437400000000.0
EGY,2019,5322300000000.0
EMU,1995,
EMU,1996,
EMU,1997,
EMU,1998,
EMU,1999,
EMU,2000,
EMU,2001,
EMU,2002,
EMU,2003,
EMU,2004,
EMU,2005,
EMU,2006,
EMU,2007,
EMU,2008,
EMU,2009,
EMU,2010,
EMU,2011,
EMU,2012,
EMU,2013,
EMU,2014,
EMU,2015,
EMU,2016,
EMU,2017,
EMU,2018,
EMU,2019,
ERI,1995,3699300000.0
ERI,1996,4408600000.0
ERI,1997,4942660000.0
ERI,1998,5488489000.0
ERI,1999,5616500000.0
ERI,2000,6798819100.0
ERI,2001,8508911500.0
ERI,2002,10180013500.0
ERI,2003,12077210600.0
ERI,2004,15291082100.0
ERI,2005,16880499400.0
ERI,2006,18621613900.0
ERI,2007,20263857800.0
ERI,2008,21220402800.0
ERI,2009,28546694100.0
ERI,2010,24438800000.0
ERI,2011,31749400000.0
ERI,2012,
ERI,2013,
ERI,2014,
ERI,2015,
ERI,2016,
ERI,2017,
ERI,2018,
ERI,2019,
ESP,1995,460588000000.0
ESP,1996,489203000000.0
ESP,1997,519268000000.0
ESP,1998,555993000000.0
ESP,1999,595723000000.0
ESP,2000,647851000000.0
ESP,2001,700993000000.0
ESP,2002,749552000000.0
ESP,2003,802266000000.0
ESP,2004,859437000000.0
ESP,2005,927357000000.0
ESP,2006,1003823000000.0
ESP,2007,1075539000000.0
ESP,2008,1109541000000.0
ESP,2009,1069323000000.0
ESP,2010,1072709000000.0
ESP,2011,1063763000000.0
ESP,2012,1031099000000.0
ESP,2013,1020348000000.0
ESP,2014,1032158000000.0
ESP,2015,1077590000000.0
ESP,2016,1113840000000.0
ESP,2017,1161867000000.0
ESP,2018,1204241000000.0
ESP,2019,1244772000000.0
EST,1995,2858367000.0
EST,1996,3675473000.0
EST,1997,4567049000.0
EST,1998,5093093000.0
EST,1999,5411716000.0
EST,2000,6179774000.0
EST,2001,6992217000.0
EST,2002,7827338000.0
EST,2003,8747635000.0
EST,2004,9776240000.0
EST,2005,11336464000.0
EST,2006,13560522000.0
EST,2007,16398743000.0
EST,2008,16638286000.0
EST,2009,14211811000.0
EST,2010,14860701000.0
EST,2011,16826820000.0
EST,2012,18050737000.0
EST,2013,19033392000.0
EST,2014,20179990000.0
EST,2015,20782215000.0
EST,2016,21931488000.0
EST,2017,23857748000.0
EST,2018,25937614000.0
EST,2019,28112387000.0
ETH,1995,47924428300.0
ETH,1996,54008447600.0
ETH,1997,55816131300.0
ETH,1998,53805023800.0
ETH,1999,57840190200.0
ETH,2000,67159835100.0
ETH,2001,68548836800.0
ETH,2002,67067110300.0
ETH,2003,73995583200.0
ETH,2004,87325768600.0
ETH,2005,107289698100.0
ETH,2006,132651633500.0
ETH,2007,173308781900.0
ETH,2008,250206540400.0
ETH,2009,337965157200.0
ETH,2010,385876491200.0
ETH,2011,515078541000.0
ETH,2012,747326498000.0
ETH,2013,866921083000.0
ETH,2014,1060814376000.0
ETH,2015,1297961440000.0
ETH,2016,1568097000000.0
ETH,2017,1832786000000.0
ETH,2018,2200121000000.0
ETH,2019,2690751000000.0
EUU,1995,
EUU,1996,
EUU,1997,
EUU,1998,
EUU,1999,
EUU,2000,
EUU,2001,
EUU,2002,
EUU,2003,
EUU,2004,
EUU,2005,
EUU,2006,
EUU,2007,
EUU,2008,
EUU,2009,
EUU,2010,
EUU,2011,
EUU,2012,
EUU,2013,
EUU,2014,
EUU,2015,
EUU,2016,
EUU,2017,
EUU,2018,
EUU,2019,
FCS,1995,
FCS,1996,
FCS,1997,
FCS,1998,
FCS,1999,
FCS,2000,
FCS,2001,
FCS,2002,
FCS,2003,
FCS,2004,
FCS,2005,
FCS,2006,
FCS,2007,
FCS,2008,
FCS,2009,
FCS,2010,
FCS,2011,
FCS,2012,
FCS,2013,
FCS,2014,
FCS,2015,
FCS,2016,
FCS,2017,
FCS,2018,
FCS,2019,
FIN,1995,98549000000.0
FIN,1996,102083000000.0
FIN,1997,110807000000.0
FIN,1998,120474000000.0
FIN,1999,126916000000.0
FIN,2000,136442000000.0
FIN,2001,144628000000.0
FIN,2002,148486000000.0
FIN,2003,151749000000.0
FIN,2004,158758000000.0
FIN,2005,164687000000.0
FIN,2006,172897000000.0
FIN,2007,187072000000.0
FIN,2008,194265000000.0
FIN,2009,181747000000.0
FIN,2010,188143000000.0
FIN,2011,197998000000.0
FIN,2012,201037000000.0
FIN,2013,204321000000.0
FIN,2014,206897000000.0
FIN,2015,211385000000.0
FIN,2016,217518000000.0
FIN,2017,225933000000.0
FIN,2018,233664000000.0
FIN,2019,240556000000.0
FJI,1995,2770900000.0
FJI,1996,2988000000.0
FJI,1997,3023100000.0
FJI,1998,3291700000.0
FJI,1999,3825300000.0
FJI,2000,3584796000.0
FJI,2001,3779389000.0
FJI,2002,4029782000.0
FJI,2003,4390551000.0
FJI,2004,4726770000.0
FJI,2005,5084372000.0
FJI,2006,5371466000.0
FJI,2007,5483153000.0
FJI,2008,5614901400.0
FJI,2009,5614080600.0
FJI,2010,6024438100.0
FJI,2011,6768488300.0
FJI,2012,7109505300.0
FJI,2013,7715729700.0
FJI,2014,9167032441.77719
FJI,2015,9822110337.91771
FJI,2016,10327298779.0329
FJI,2017,11064951592.9369
FJI,2018,11650600000.0
FJI,2019,11874100000.0
FRA,1995,1218273000000.0
FRA,1996,1252266000000.0
FRA,1997,1292777000000.0
FRA,1998,1351896000000.0
FRA,1999,1400999000000.0
FRA,2000,1478585000000.0
FRA,2001,1538200000000.0
FRA,2002,1587829000000.0
FRA,2003,1630666000000.0
FRA,2004,1704019000000.0
FRA,2005,1765905000000.0
FRA,2006,1848151000000.0
FRA,2007,1941360000000.0
FRA,2008,1992380000000.0
FRA,2009,1936422000000.0
FRA,2010,1995289000000.0
FRA,2011,2058369000000.0
FRA,2012,2088804000000.0
FRA,2013,2117189000000.0
FRA,2014,2149765000000.0
FRA,2015,2198432000000.0
FRA,2016,2234129000000.0
FRA,2017,2297242000000.0
FRA,2018,2360687000000.0
FRA,2019,2425708000000.0
FRO,1995,
FRO,1996,
FRO,1997,
FRO,1998,7423700000.0
FRO,1999,7815300000.0
FRO,2000,8557600000.0
FRO,2001,9551700000.0
FRO,2002,9968400000.0
FRO,2003,9842100000.0
FRO,2004,10114400000.0
FRO,2005,10361400000.0
FRO,2006,11801100000.0
FRO,2007,12466800000.0
FRO,2008,12400700000.0
FRO,2009,12160600000.0
FRO,2010,13050300000.0
FRO,2011,13372400000.0
FRO,2012,13706800000.0
FRO,2013,14754300000.0
FRO,2014,15999800000.0
FRO,2015,16941500000.0
FRO,2016,18437000000.0
FRO,2017,19182100000.0
FRO,2018,19681900000.0
FRO,2019,
FSM,1995,221575300.0
FSM,1996,218534700.0
FSM,1997,206626300.0
FSM,1998,218873100.0
FSM,1999,220140500.0
FSM,2000,233271800.0
FSM,2001,240970900.0
FSM,2002,242517200.0
FSM,2003,245432900.0
FSM,2004,240236000.0
FSM,2005,250281900.0
FSM,2006,253541900.0
FSM,2007,256787200.0
FSM,2008,263145100.0
FSM,2009,280284600.0
FSM,2010,296944100.0
FSM,2011,311301600.0
FSM,2012,327248700.0
FSM,2013,317214400.0
FSM,2014,319271200.0
FSM,2015,316489900.0
FSM,2016,332265200.0
FSM,2017,366666800.0
FSM,2018,401932300.0
FSM,2019,
GAB,1995,2475200000000.0
GAB,1996,2912800000000.0
GAB,1997,3109100000000.0
GAB,1998,2645000000000.0
GAB,1999,2871000000000.0
GAB,2000,3608200000000.0
GAB,2001,3679028000000.0
GAB,2002,3701273000000.0
GAB,2003,3776236000000.0
GAB,2004,4097532000000.0
GAB,2005,5052603000000.0
GAB,2006,5395402000000.0
GAB,2007,5961579000000.0
GAB,2008,6944822000000.0
GAB,2009,5696993000000.0
GAB,2010,7111476556500.0
GAB,2011,8581582503200.0
GAB,2012,8766489229800.0
GAB,2013,8690531739900.0
GAB,2014,8988342089900.0
GAB,2015,8503461562900.0
GAB,2016,8310636115400.0
GAB,2017,8668907682300.0
GAB,2018,9366095748800.0
GAB,2019,9886926000000.0
GBR,1995,850162000000.0
GBR,1996,907245000000.0
GBR,1997,952285000000.0
GBR,1998,996374000000.0
GBR,1999,1039891000000.0
GBR,2000,1095651000000.0
GBR,2001,1139479000000.0
GBR,2002,1190601000000.0
GBR,2003,1257474000000.0
GBR,2004,1320128000000.0
GBR,2005,1396274000000.0
GBR,2006,1474923000000.0
GBR,2007,1549821000000.0
GBR,2008,1589931000000.0
GBR,2009,1547563000000.0
GBR,2010,1601927000000.0
GBR,2011,1659784000000.0
GBR,2012,1712321000000.0
GBR,2013,1782109000000.0
GBR,2014,1861964000000.0
GBR,2015,1916896000000.0
GBR,2016,1995479000000.0
GBR,2017,2071667000000.0
GBR,2018,2144304000000.0
GBR,2019,2216451000000.0
GEO,1995,2432203500.0
GEO,1996,3868500000.0
GEO,1997,4554900000.0
GEO,1998,5022100000.0
GEO,1999,5668700000.0
GEO,2000,6043100000.0
GEO,2001,6674000000.0
GEO,2002,7456000000.0
GEO,2003,8564100000.0
GEO,2004,9824300000.0
GEO,2005,11620900000.0
GEO,2006,13789900000.0
GEO,2007,16993800000.0
GEO,2008,19074900000.0
GEO,2009,17986000000.0
GEO,2010,21821600000.0
GEO,2011,25478700000.0
GEO,2012,27227300000.0
GEO,2013,28593100000.0
GEO,2014,31124000000.0
GEO,2015,33935000000.0
GEO,2016,35836000000.0
GEO,2017,40761600000.0
GEO,2018,44599400000.0
GEO,2019,49252653853.254
GHA,1995,775170000.0
GHA,1996,1133870000.0
GHA,1997,1411340000.0
GHA,1998,1729600000.0
GHA,1999,2057980000.0
GHA,2000,2715250000.0
GHA,2001,3807070000.0
GHA,2002,4886200000.0
GHA,2003,6615770000.0
GHA,2004,7988791000.0
GHA,2005,9726080000.0
GHA,2006,18705461200.0
GHA,2007,23154448200.0
GHA,2008,30178598000.0
GHA,2009,36597592000.0
GHA,2010,46042100100.0
GHA,2011,59816320900.0
GHA,2012,75315365300.0
GHA,2013,123650009600.0
GHA,2014,155432547100.0
GHA,2015,180399043400.0
GHA,2016,215077044700.0
GHA,2017,256671374700.0
GHA,2018,300596054600.0
GHA,2019,349480413200.0
GIB,1995,
GIB,1996,
GIB,1997,
GIB,1998,
GIB,1999,
GIB,2000,
GIB,2001,
GIB,2002,
GIB,2003,
GIB,2004,
GIB,2005,
GIB,2006,
GIB,2007,
GIB,2008,
GIB,2009,
GIB,2010,
GIB,2011,
GIB,2012,
GIB,2013,
GIB,2014,
GIB,2015,
GIB,2016,
GIB,2017,
GIB,2018,
GIB,2019,
GIN,1995,3661987100000.0
GIN,1996,3884508400000.0
GIN,1997,4144383600000.0
GIN,1998,4438216900000.0
GIN,1999,4802187900000.0
GIN,2000,5232506216200.0
GIN,2001,5518979789300.0
GIN,2002,5829131709300.0
GIN,2003,6840950000000.0
GIN,2004,8157718293700.0
GIN,2005,10703668445900.0
GIN,2006,21727824076100.0
GIN,2007,26369932403900.0
GIN,2008,32047000718700.0
GIN,2009,32248417681100.0
GIN,2010,39243443548900.0
GIN,2011,45175655671100.0
GIN,2012,53358078041700.0
GIN,2013,57864627320100.0
GIN,2014,61573256815100.0
GIN,2015,65829149255300.0
GIN,2016,77087903007200.0
GIN,2017,93833883938300.0
GIN,2018,98286378055300.0
GIN,2019,112931048385500.0
GMB,1995,7501791000.0
GMB,1996,8310348600.0
GMB,1997,8197194300.0
GMB,1998,8943240100.0
GMB,1999,9283855300.0
GMB,2000,10011609000.0
GMB,2001,10783519400.0
GMB,2002,11517189700.0
GMB,2003,13895461100.0
GMB,2004,28885956400.0
GMB,2005,29367003000.0
GMB,2006,29584431200.0
GMB,2007,31830608000.0
GMB,2008,34659278900.0
GMB,2009,38638120500.0
GMB,2010,43230706500.0
